CO_ESCOLA;NO_ESCOLA;CO_MUNICIPIO;NO_MUNICIPIO;DEPENDENCIA;LOCALIZACAO;FONTE_IDENTIFICACAO;QTD_REGISTROS;QTD_PARTICIPANTES_CN;MEDIA_CN;QTD_PARTICIPANTES_CH;MEDIA_CH;QTD_PARTICIPANTES_LC;MEDIA_LC;QTD_PARTICIPANTES_MT;MEDIA_MT;QTD_PRESENTES_REDACAO;QTD_REDACOES_SEM_PROBLEMAS;PERCENTUAL_REDACOES_SEM_PROBLEMAS;MEDIA_REDACAO_GERAL;MEDIA_REDACAO_SEM_PROBLEMAS;IN_AGUA_POTAVEL;IN_ENERGIA_REDE_PUBLICA;IN_ESGOTO_REDE_PUBLICA;IN_LIXO_SERVICO_COLETA;IN_BIBLIOTECA;IN_BIBLIOTECA_SALA_LEITURA;IN_LABORATORIO_CIENCIAS;IN_LABORATORIO_INFORMATICA;IN_QUADRA_ESPORTES;IN_REFEITORIO;IN_INTERNET;IN_INTERNET_ALUNOS;IN_INTERNET_APRENDIZAGEM;IN_BANDA_LARGA;QT_DESKTOP_ALUNO;QT_COMP_PORTATIL_ALUNO;QT_TABLET_ALUNO;IN_BANHEIRO_PNE;IN_SALA_ATENDIMENTO_ESPECIAL;IN_ACESSIBILIDADE_RAMPAS;IN_ACESSIBILIDADE_PISOS_TATEIS;IN_ACESSIBILIDADE_SINALIZACAO;IN_ACESSIBILIDADE_INEXISTENTE;QT_SALAS_UTILIZADAS;QT_SALAS_UTILIZA_CLIMATIZADAS;QT_SALAS_UTILIZADAS_ACESSIVEIS;TEM_BIBLIOTECA_OU_SALA_LEITURA;QTD_SERVICOS_BASICOS;PERCENTUAL_SERVICOS_BASICOS;QTD_ESPACOS_ESCOLARES;PERCENTUAL_ESPACOS_ESCOLARES;QTD_INFORMACOES_CONECTIVIDADE;QTD_RECURSOS_CONECTIVIDADE;PERCENTUAL_RECURSOS_CONECTIVIDADE;TOTAL_DISPOSITIVOS_ALUNOS;QTD_RECURSOS_ACESSIBILIDADE;PERCENTUAL_RECURSOS_ACESSIBILIDADE;PERCENTUAL_SALAS_CLIMATIZADAS;PERCENTUAL_SALAS_ACESSIVEIS
21093350;CENTRO EDUCA MAIS CAMINHO DO FUTURO;2105302;Imperatriz;2.0;1.0;CENSO_ESCOLAR_2025;151;121;459.86;130;466.35;130;486.54;121;466.38;130;113;86.92;486.77;560.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;3.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;9.0;9.0;0.0;1.0;3.0;75.0;2.0;40.0;4;3.0;75.0;6.0;1.0;20.0;100.0;0.0
21093660;CENTRO DE ENSINO DELAHE FIQUENE;2105302;Imperatriz;2.0;1.0;CENSO_ESCOLAR_2025;131;93;457.38;104;472.2;104;486.4;93;445.87;104;91;87.5;484.04;553.19;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;2.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;8.0;8.0;5.0;1.0;4.0;100.0;1.0;20.0;4;2.0;50.0;2.0;2.0;40.0;100.0;62.5
21093733;CENTRO DE ENSINO PROFESSOR EDINAN MORAES;2105302;Imperatriz;2.0;1.0;CENSO_ESCOLAR_2025;161;124;463.04;129;474.05;129;494.15;124;453.68;129;112;86.82;529.15;609.46;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;10.0;10.0;1.0;1.0;4.0;100.0;2.0;40.0;4;2.0;50.0;1.0;3.0;60.0;100.0;10.0
21095450;CENTRO EDUCA MAIS TANCREDO DE ALMEIDA NEVES;2105302;Imperatriz;2.0;1.0;CENSO_ESCOLAR_2025;90;83;486.07;87;493.68;87;525.33;83;509.06;87;83;95.4;622.53;652.53;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;2.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;10.0;10.0;10.0;1.0;3.0;75.0;5.0;100.0;4;3.0;75.0;2.0;3.0;60.0;100.0;100.0
21095515;CENTRO DE ENSINO UNIAO;2105302;Imperatriz;2.0;1.0;CENSO_ESCOLAR_2025;123;77;453.81;81;460.14;81;483.78;77;437.95;81;68;83.95;468.89;558.53;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;8.0;8.0;8.0;1.0;4.0;100.0;1.0;20.0;4;4.0;100.0;0.0;2.0;40.0;100.0;100.0
21095523;CENTRO DE ENSINO URBANO ROCHA;2105302;Imperatriz;2.0;1.0;CENSO_ESCOLAR_2025;134;85;470.99;95;466.71;95;496.76;85;454.77;95;75;78.95;441.05;558.67;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;9.0;9.0;9.0;0.0;4.0;100.0;1.0;20.0;4;3.0;75.0;1.0;3.0;60.0;100.0;100.0
21095531;CENTRO DE ENSINO VESPASIANO RAMOS;2105302;Imperatriz;2.0;1.0;CENSO_ESCOLAR_2025;72;54;452.26;55;473.74;55;485.92;54;427.24;55;51;92.73;526.55;567.84;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;7.0;7.0;0.0;1.0;4.0;100.0;1.0;20.0;4;3.0;75.0;2.0;2.0;40.0;100.0;0.0
21095981;CENTRO EDUCA MAIS NASCIMENTO DE MORAES;2105302;Imperatriz;2.0;1.0;CENSO_ESCOLAR_2025;70;58;479.02;62;484.22;62;515.39;58;471.99;62;52;83.87;476.13;567.69;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;15.0;4.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;9.0;9.0;0.0;1.0;4.0;100.0;5.0;100.0;4;4.0;100.0;20.0;3.0;60.0;100.0;0.0
21095990;CENTRO DE ENSINO FRANCISCO FIIM;2104552;Governador Edison Lobão;2.0;2.0;CENSO_ESCOLAR_2025;49;36;447.73;37;458.42;37;480.39;36;440.5;37;36;97.3;490.27;503.89;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;18.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;5.0;5.0;0.0;0.0;3.0;75.0;3.0;60.0;4;4.0;100.0;18.0;0.0;0.0;100.0;0.0
21096007;CENTRO DE ENSINO VICENTE YANEZ PINZON;2104552;Governador Edison Lobão;2.0;1.0;CENSO_ESCOLAR_2025;79;53;460.87;56;457.89;56;475.66;53;438.81;56;48;85.71;465.71;543.33;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;3.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;6.0;6.0;0.0;1.0;3.0;75.0;1.0;20.0;4;3.0;75.0;3.0;2.0;40.0;100.0;0.0
21096058;CENTRO DE ENSINO GOVERNADOR ARCHER;2105302;Imperatriz;2.0;1.0;CENSO_ESCOLAR_2025;192;150;464.77;162;468.33;162;501.61;150;449.48;162;146;90.12;544.81;604.52;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;10.0;10.0;10.0;1.0;4.0;100.0;3.0;60.0;4;2.0;50.0;1.0;4.0;80.0;100.0;100.0
21096112;CENTRO EDUCA MAIS MOURAO RANGEL;2105302;Imperatriz;2.0;1.0;CENSO_ESCOLAR_2025;38;31;461.73;33;496.63;33;500.86;31;468.66;33;30;90.91;529.7;582.67;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;10.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;6.0;6.0;0.0;1.0;4.0;100.0;4.0;80.0;4;3.0;75.0;10.0;2.0;40.0;100.0;0.0
21096120;CENTRO DE ENSINO ESTADO DE GOIAS;2105302;Imperatriz;2.0;1.0;CENSO_ESCOLAR_2025;49;26;460.92;29;434.2;29;463.43;26;413.83;29;25;86.21;450.34;522.4;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;8.0;1.0;8.0;1.0;4.0;100.0;1.0;20.0;4;4.0;100.0;2.0;2.0;40.0;12.5;100.0
21096147;CENTRO DE ENSINO NOVA VITORIA;2105302;Imperatriz;2.0;1.0;CENSO_ESCOLAR_2025;60;39;455.22;43;419.33;43;468.36;39;419.72;43;37;86.05;454.42;528.11;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;3.0;3.0;0.0;4.0;100.0;0.0;0.0;4;3.0;75.0;2.0;1.0;20.0;100.0;100.0
21096163;CENTRO DE ENSINO SALOMAO CURY-RAD;2111763;Senador La Rocque;2.0;1.0;CENSO_ESCOLAR_2025;156;105;447.41;107;461.1;107;471.16;105;438.7;107;92;85.98;497.57;578.7;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;7.0;4.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;10.0;10.0;10.0;1.0;4.0;100.0;2.0;40.0;4;3.0;75.0;11.0;3.0;60.0;100.0;100.0
21097682;CENTRO EDUCA MAS RIO AMAZONAS;2105500;João Lisboa;2.0;1.0;CENSO_ESCOLAR_2025;97;62;457.17;65;469.47;65;480.27;62;436.05;65;59;90.77;522.77;575.93;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;6.0;6.0;0.0;1.0;3.0;75.0;1.0;20.0;4;2.0;50.0;2.0;2.0;40.0;100.0;0.0
21097747;CENTRO DE ENSINO HENRIQUE DE LA ROQUE;2105500;João Lisboa;2.0;1.0;CENSO_ESCOLAR_2025;104;72;453.48;78;455.77;78;480.32;72;456.91;78;66;84.62;495.13;585.15;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;12.0;8.0;8.0;1.0;3.0;75.0;2.0;40.0;4;4.0;100.0;1.0;3.0;60.0;66.67;66.67
21099049;CENTRO DE ENSINO PARSONDAS DE CARVALHO;2107001;Montes Altos;2.0;1.0;CENSO_ESCOLAR_2025;62;50;439.68;53;448.08;53;464.9;50;416.9;53;42;79.25;439.25;554.29;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;4.0;4.0;0.0;1.0;3.0;75.0;3.0;60.0;4;3.0;75.0;0.0;1.0;20.0;100.0;0.0
21099111;CENTRO DE ENSINO PROFESSOR JUAREZ GOMES;2101202;Bacabal;2.0;1.0;CENSO_ESCOLAR_2025;154;119;459.51;124;456.56;124;486.87;119;442.38;124;108;87.1;476.45;547.04;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;4.0;3.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;10.0;10.0;10.0;1.0;3.0;75.0;1.0;20.0;4;4.0;100.0;7.0;3.0;60.0;100.0;100.0
21099707;CENTRO DE ENSINO RAIMUNDO NONATO FERRO DO LAGO;2101202;Bacabal;2.0;1.0;CENSO_ESCOLAR_2025;43;9;422.01;9;430.87;9;421.76;9;392.94;9;7;77.78;333.33;428.57;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;4.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;12.0;5.0;5.0;0.0;3.0;75.0;1.0;20.0;4;3.0;75.0;6.0;2.0;40.0;41.67;41.67
21099855;CENTRO EDUCA MAIS ESTADO DO CEARA;2101202;Bacabal;2.0;1.0;CENSO_ESCOLAR_2025;99;73;445.82;77;456.54;77;463.5;73;422.94;77;60;77.92;419.22;538.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;4.0;3.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;10.0;2.0;10.0;1.0;3.0;75.0;5.0;100.0;4;4.0;100.0;7.0;3.0;60.0;20.0;100.0
21099979;CENTRO DE ENSINO MANOEL CAMPOS SOUSA;2101202;Bacabal;2.0;1.0;CENSO_ESCOLAR_2025;120;54;434.53;58;457.04;58;458.49;54;412.18;58;45;77.59;388.62;500.89;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;13.0;0.0;1.0;1.0;3.0;75.0;2.0;40.0;4;4.0;100.0;1.0;3.0;60.0;0.0;7.69
21100560;COLEGIO MILITAR TIRADENTES III - BACABAL;2101202;Bacabal;2.0;1.0;CENSO_ESCOLAR_2025;91;89;533.23;89;578.5;89;574.87;89;616.86;89;88;98.88;843.37;852.95;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;8.0;5.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;10.0;10.0;10.0;1.0;4.0;100.0;5.0;100.0;4;4.0;100.0;13.0;5.0;100.0;100.0;100.0
21100640;CENTRO DE ENSINO ARIMATHEA CYSNE;2101202;Bacabal;2.0;1.0;CENSO_ESCOLAR_2025;59;18;421.94;19;426.74;19;426.57;18;395.56;19;15;78.95;327.37;414.67;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;6.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;1.0;3.0;75.0;3.0;60.0;4;3.0;75.0;8.0;1.0;20.0;0.0;0.0
21101477;CENTRO DE EDUCACAO QUILOMBOLA PROFESSORA MARIA CLEUZA SILVA DE OLIVEIRA;2101202;Bacabal;2.0;2.0;CENSO_ESCOLAR_2025;16;8;428.82;8;409.1;8;428.02;8;389.61;8;6;75.0;347.5;463.33;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;20.0;0.0;40.0;1.0;1.0;0.0;0.0;0.0;0.0;8.0;0.0;8.0;1.0;4.0;100.0;2.0;40.0;4;4.0;100.0;60.0;2.0;40.0;0.0;100.0
21101485;CENTRO DE ENSINO ELISA MONTEIRO;2101202;Bacabal;2.0;1.0;CENSO_ESCOLAR_2025;51;15;432.79;14;436.07;14;473.28;15;425.41;14;11;78.57;400.0;509.09;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;17.0;0.0;6.0;1.0;4.0;100.0;1.0;20.0;4;2.0;50.0;0.0;2.0;40.0;0.0;35.29
21101523;CENTRO EDUCA MAIS PROFESSORA ISABEL CASTRO VIANA;2101202;Bacabal;2.0;1.0;CENSO_ESCOLAR_2025;106;55;435.22;58;454.1;58;469.55;55;411.93;58;44;75.86;391.38;515.91;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;3.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;10.0;6.0;0.0;1.0;3.0;75.0;2.0;40.0;4;4.0;100.0;4.0;1.0;20.0;60.0;0.0
21102740;CENTRO DE ENSINO JOAO ALMEIDA;2104008;Esperantinópolis;2.0;1.0;CENSO_ESCOLAR_2025;80;62;484.26;63;490.57;63;517.95;62;496.18;63;57;90.48;569.21;629.12;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;6.0;6.0;6.0;1.0;4.0;100.0;3.0;60.0;4;4.0;100.0;1.0;3.0;60.0;100.0;100.0
21102759;CENTRO EDUCA MAIS ANTONIO CORREA;2104008;Esperantinópolis;2.0;1.0;CENSO_ESCOLAR_2025;88;51;460.63;50;454.5;50;487.2;51;460.69;50;44;88.0;546.4;620.91;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;8.0;8.0;8.0;1.0;3.0;75.0;4.0;80.0;4;2.0;50.0;0.0;2.0;40.0;100.0;100.0
21103321;CENTRO DE ENSINO CHAGAS COSTA;2105203;Igarapé Grande;2.0;1.0;CENSO_ESCOLAR_2025;121;44;435.33;49;441.45;49;456.74;44;431.64;49;40;81.63;415.92;509.5;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;6.0;6.0;6.0;1.0;3.0;75.0;1.0;20.0;4;4.0;100.0;1.0;2.0;40.0;100.0;100.0
21103402;CENTRO DE ENSINO ELEUTERIO ROCHA;2101939;Bernardo do Mearim;2.0;1.0;CENSO_ESCOLAR_2025;62;27;449.75;29;447.06;29;483.59;27;447.49;29;24;82.76;453.1;547.5;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;8.0;8.0;0.0;1.0;3.0;75.0;1.0;20.0;4;2.0;50.0;1.0;4.0;80.0;100.0;0.0
21104140;CENTRO DE ENSINO JOSE MALAQUIAS;2105807;Lago do Junco;2.0;1.0;CENSO_ESCOLAR_2025;73;56;454.66;60;468.87;60;485.01;56;461.28;60;52;86.67;496.33;572.69;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;5.0;5.0;0.0;1.0;3.0;75.0;3.0;60.0;4;4.0;100.0;1.0;3.0;60.0;100.0;0.0
21104220;CENTRO DE ENSINO HOSANO GOMES FERREIRA;2105948;Lago dos Rodrigues;2.0;1.0;CENSO_ESCOLAR_2025;111;90;448.75;90;458.43;90;483.66;90;462.92;90;80;88.89;508.89;572.5;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;10.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;7.0;7.0;7.0;1.0;3.0;75.0;3.0;60.0;4;3.0;75.0;10.0;2.0;40.0;100.0;100.0
21104832;CENTRO DE ENSINO ARTUR LINHARES;2105906;Lago Verde;2.0;1.0;CENSO_ESCOLAR_2025;92;69;440.2;69;434.28;69;456.33;69;446.81;69;53;76.81;474.49;617.74;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;2.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;6.0;6.0;6.0;1.0;3.0;75.0;2.0;40.0;4;4.0;100.0;2.0;3.0;60.0;100.0;100.0
21104840;CENTRO EDUCA MAIS JOHN KENNEDY;2105906;Lago Verde;2.0;1.0;CENSO_ESCOLAR_2025;73;41;418.34;47;432.78;47;438.59;41;404.87;47;31;65.96;351.49;532.9;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;10.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;12.0;12.0;12.0;1.0;3.0;75.0;2.0;40.0;4;3.0;75.0;10.0;3.0;60.0;100.0;100.0
21105383;CENTRO DE ENSINO NEWTON BELLO;2106003;Lima Campos;2.0;1.0;CENSO_ESCOLAR_2025;146;64;434.69;72;460.68;72;479.51;64;433.08;72;67;93.06;503.89;541.49;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;2.0;2.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;6.0;6.0;6.0;1.0;3.0;75.0;1.0;20.0;4;4.0;100.0;4.0;2.0;40.0;100.0;100.0
21105901;CENTRO DE ENSINO JOSE DE MATOS OLIVEIRA;2107407;Olho d'Água das Cunhãs;2.0;1.0;CENSO_ESCOLAR_2025;111;95;444.86;97;456.51;97;476.42;95;434.57;97;89;91.75;490.1;534.16;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;3.0;3.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;17.0;8.0;0.0;1.0;3.0;75.0;3.0;60.0;4;4.0;100.0;6.0;2.0;40.0;47.06;0.0
21107157;INSTITUTO ESTADUAL DE EDUCACAO CIENCIA E TECNOLOGIA DO MARANHO - IEMA PLENO PEDREIRAS;2108207;Pedreiras;2.0;1.0;CENSO_ESCOLAR_2025;177;150;467.22;154;470.28;154;506.76;150;477.49;154;142;92.21;628.96;682.11;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;9.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;14.0;14.0;14.0;1.0;4.0;100.0;5.0;100.0;4;4.0;100.0;9.0;2.0;40.0;100.0;100.0
21107203;CENTRO DE ENSINO NEWTON BELLO;2112233;Trizidela do Vale;2.0;1.0;CENSO_ESCOLAR_2025;160;71;439.65;81;447.79;81;469.27;71;432.19;81;64;79.01;425.19;538.12;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;2.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;9.0;9.0;9.0;1.0;4.0;100.0;1.0;20.0;4;3.0;75.0;2.0;3.0;60.0;100.0;100.0
21107246;CENTRO DE ENSINO OSCAR GALVAO;2108207;Pedreiras;2.0;1.0;CENSO_ESCOLAR_2025;302;160;449.3;174;445.9;174;466.09;160;419.21;174;147;84.48;426.44;504.76;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;3.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;13.0;1.0;0.0;1.0;4.0;100.0;3.0;60.0;4;4.0;100.0;3.0;3.0;60.0;7.69;0.0
21108269;CENTRO DE ENSINO ESTADO DE SERGIPE;2111722;Satubinha;2.0;1.0;CENSO_ESCOLAR_2025;58;49;457.7;48;471.43;48;483.3;49;428.73;48;42;87.5;488.33;558.1;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;11.0;0.0;9.0;0.0;3.0;75.0;0.0;0.0;4;3.0;75.0;0.0;3.0;60.0;0.0;81.82
21108285;CENTRO EDUCA MAIS JANSEN VELOSO;2108702;Pio XII;2.0;1.0;CENSO_ESCOLAR_2025;133;88;441.78;94;446.45;94;463.01;88;434.0;94;83;88.3;486.81;551.33;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;9.0;3.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;7.0;7.0;1.0;1.0;3.0;75.0;3.0;60.0;4;4.0;100.0;12.0;4.0;80.0;100.0;14.29
21109184;CENTRO DE ENSINO JOAQUIM SALVIANO;2108900;Poção de Pedras;2.0;1.0;CENSO_ESCOLAR_2025;116;78;453.47;79;460.27;79;483.09;78;464.27;79;59;74.68;442.78;592.88;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;7.0;4.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;7.0;1.0;1.0;1.0;4.0;100.0;2.0;40.0;4;4.0;100.0;11.0;3.0;60.0;14.29;14.29
21110069;CENTRO EDUCA MAIS DR GENESIO REGO;2110302;Santo Antônio dos Lopes;2.0;1.0;CENSO_ESCOLAR_2025;100;57;465.89;60;467.1;60;487.17;57;458.74;60;53;88.33;519.33;587.92;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;9.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;11.0;11.0;11.0;0.0;3.0;75.0;3.0;60.0;4;4.0;100.0;9.0;2.0;40.0;100.0;100.0
21111561;CENTRO DE ENSINO NAZARE RAMOS;2111409;São Luís Gonzaga do Maranhão;2.0;1.0;CENSO_ESCOLAR_2025;132;101;431.97;103;431.69;103;452.83;101;427.66;103;86;83.5;441.75;529.07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;9.0;4.0;9.0;1.0;4.0;100.0;2.0;40.0;4;4.0;100.0;1.0;3.0;60.0;44.44;100.0
21112398;CENTRO DE ENSINO ALVES CARDOSO;2111508;São Mateus do Maranhão;2.0;1.0;CENSO_ESCOLAR_2025;112;80;447.02;85;439.14;85;458.66;80;432.99;85;66;77.65;408.94;526.67;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;3.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;10.0;10.0;10.0;1.0;3.0;75.0;2.0;40.0;4;3.0;75.0;3.0;3.0;60.0;100.0;100.0
21112401;CENTRO EDUCA MAIS SAO JOSE;2111508;São Mateus do Maranhão;2.0;1.0;CENSO_ESCOLAR_2025;39;6;473.7;7;496.97;7;488.36;6;435.47;7;5;71.43;414.29;580.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;3.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;6.0;6.0;6.0;0.0;3.0;75.0;1.0;20.0;4;4.0;100.0;3.0;2.0;40.0;100.0;100.0
21112410;CENTRO DE ENSINO LUIS AUGUSTO BARROS;2111508;São Mateus do Maranhão;2.0;1.0;CENSO_ESCOLAR_2025;159;44;448.52;47;441.15;47;439.41;44;427.54;47;36;76.6;398.3;520.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;3.0;0.0;2.0;1.0;1.0;1.0;0.0;0.0;0.0;9.0;9.0;9.0;1.0;3.0;75.0;2.0;40.0;4;4.0;100.0;5.0;3.0;60.0;100.0;100.0
